dataset; method; num_of_feat; num_of_elems; percent; accuracy; balanced_acc; precision; recall; f1_score; tpr_fpr_tnr; matrix; scores
yeast-0-3-5-9_vs_7-8.dat; CHI SQUARE; 4; 506; 60.0; 0.9011857707509882; 0.7038152610441767; 0.08; 0.5; 0.13793103448275865; (0.5,0.09236947791164658,0.9076305220883534); [[2,23],[2,226]]; [2,3,4,5]
yeast-0-3-5-9_vs_7-8.dat; CORRELATION COEF; 4; 506; 60.0; 0.9011857707509882; 0.4505928853754941; 0.0; 0.0; 0.0; (0.0,0.09881422924901186,0.9011857707509882); [[0,25],[0,228]]; [1,3,4,7]
yeast-0-3-5-9_vs_7-8.dat; ANOVA; 6; 506; 80.0; 0.9169960474308301; 0.9578313253012047; 0.16; 1.0; 0.2758620689655173; (1.0,0.08433734939759036,0.9156626506024096); [[4,21],[0,228]]; [1,2,3,5,6,7]
yeast-0-3-5-9_vs_7-8.dat; RELIEF; 6; 506; 80.0; 0.9011857707509882; 0.4505928853754941; 0.0; 0.0; 0.0; (0.0,0.09881422924901186,0.9011857707509882); [[0,25],[0,228]]; [0,1,2,3,6,7]
yeast-0-3-5-9_vs_7-8.dat; INFORATION GAIN; 6; 506; 80.0; 0.9090909090909091; 0.7908232118758434; 0.16; 0.6666666666666666; 0.25806451612903225; (0.6666666666666666,0.08502024291497975,0.9149797570850202); [[4,21],[2,226]]; [0,2,3,5,6,7]
yeast-0-3-5-9_vs_7-8.dat; CHI SQUARE; 6; 506; 80.0; 0.9090909090909091; 0.7908232118758434; 0.16; 0.6666666666666666; 0.25806451612903225; (0.6666666666666666,0.08502024291497975,0.9149797570850202); [[4,21],[2,226]]; [0,1,2,3,4,5]
yeast-0-3-5-9_vs_7-8.dat; CORRELATION COEF; 6; 506; 80.0; 0.9011857707509882; 0.4505928853754941; 0.0; 0.0; 0.0; (0.0,0.09881422924901186,0.9011857707509882); [[0,25],[0,228]]; [1,2,3,4,6,7]
ecoli-0-4-6_vs_5.dat; NO SELECTION; 6; 203; 100; 0.9702970297029703; 0.9840425531914894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031914893617021274,0.9680851063829787); [[7,3],[0,91]]; ['all']
ecoli-0-4-6_vs_5.dat; ANOVA; 1; 203; 20.0; 0.9405940594059405; 0.8903508771929824; 0.5; 0.8333333333333334; 0.625; (0.8333333333333334,0.05263157894736842,0.9473684210526315); [[5,5],[1,90]]; [1]
ecoli-0-4-6_vs_5.dat; RELIEF; 1; 203; 20.0; 0.9405940594059405; 0.8903508771929824; 0.5; 0.8333333333333334; 0.625; (0.8333333333333334,0.05263157894736842,0.9473684210526315); [[5,5],[1,90]]; [1]
ecoli-0-4-6_vs_5.dat; INFORATION GAIN; 1; 203; 20.0; 0.9405940594059405; 0.8903508771929824; 0.5; 0.8333333333333334; 0.625; (0.8333333333333334,0.05263157894736842,0.9473684210526315); [[5,5],[1,90]]; [1]
ecoli-0-4-6_vs_5.dat; CHI SQUARE; 1; 203; 20.0; 0.9405940594059405; 0.8903508771929824; 0.5; 0.8333333333333334; 0.625; (0.8333333333333334,0.05263157894736842,0.9473684210526315); [[5,5],[1,90]]; [1]
ecoli-0-4-6_vs_5.dat; CORRELATION COEF; 1; 203; 20.0; 0.900990099009901; 0.4504950495049505; 0.0; 0.0; 0.0; (0.0,0.09900990099009901,0.900990099009901); [[0,10],[0,91]]; [5]
ecoli-0-4-6_vs_5.dat; ANOVA; 2; 203; 40.0; 0.9702970297029703; 0.9840425531914894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031914893617021274,0.9680851063829787); [[7,3],[0,91]]; [1,3]
ecoli-0-4-6_vs_5.dat; RELIEF; 2; 203; 40.0; 0.9504950495049505; 0.9072948328267477; 0.6; 0.8571428571428571; 0.7058823529411764; (0.8571428571428571,0.0425531914893617,0.9574468085106383); [[6,4],[1,90]]; [0,1]
ecoli-0-4-6_vs_5.dat; INFORATION GAIN; 2; 203; 40.0; 0.9702970297029703; 0.9840425531914894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031914893617021274,0.9680851063829787); [[7,3],[0,91]]; [1,3]
ecoli-0-4-6_vs_5.dat; CHI SQUARE; 2; 203; 40.0; 0.9702970297029703; 0.9840425531914894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031914893617021274,0.9680851063829787); [[7,3],[0,91]]; [1,3]
ecoli-0-4-6_vs_5.dat; CORRELATION COEF; 2; 203; 40.0; 0.9207920792079208; 0.8389175257731959; 0.3; 0.75; 0.4285714285714285; (0.75,0.07216494845360824,0.9278350515463918); [[3,7],[1,90]]; [4,5]
ecoli-0-4-6_vs_5.dat; ANOVA; 3; 203; 60.0; 0.9702970297029703; 0.9840425531914894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031914893617021274,0.9680851063829787); [[7,3],[0,91]]; [0,1,3]
ecoli-0-4-6_vs_5.dat; RELIEF; 3; 203; 60.0; 0.9702970297029703; 0.9840425531914894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031914893617021274,0.9680851063829787); [[7,3],[0,91]]; [0,1,3]
ecoli-0-4-6_vs_5.dat; INFORATION GAIN; 3; 203; 60.0; 0.9702970297029703; 0.9840425531914894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031914893617021274,0.9680851063829787); [[7,3],[0,91]]; [0,1,3]
ecoli-0-4-6_vs_5.dat; CHI SQUARE; 3; 203; 60.0; 0.9702970297029703; 0.9840425531914894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031914893617021274,0.9680851063829787); [[7,3],[0,91]]; [0,1,3]
ecoli-0-4-6_vs_5.dat; CORRELATION COEF; 3; 203; 60.0; 0.9306930693069307; 0.9642857142857143; 0.3; 1.0; 0.4615384615384615; (1.0,0.07142857142857142,0.9285714285714286); [[3,7],[0,91]]; [1,4,5]
ecoli-0-4-6_vs_5.dat; ANOVA; 4; 203; 80.0; 0.9603960396039604; 0.9789473684210526; 0.6; 1.0; 0.7499999999999999; (1.0,0.042105263157894736,0.9578947368421052); [[6,4],[0,91]]; [0,1,3,5]
ecoli-0-4-6_vs_5.dat; RELIEF; 4; 203; 80.0; 0.9603960396039604; 0.9789473684210526; 0.6; 1.0; 0.7499999999999999; (1.0,0.042105263157894736,0.9578947368421052); [[6,4],[0,91]]; [0,1,3,4]
ecoli-0-4-6_vs_5.dat; INFORATION GAIN; 4; 203; 80.0; 0.9603960396039604; 0.9789473684210526; 0.6; 1.0; 0.7499999999999999; (1.0,0.042105263157894736,0.9578947368421052); [[6,4],[0,91]]; [0,1,3,4]
ecoli-0-4-6_vs_5.dat; CHI SQUARE; 4; 203; 80.0; 0.9603960396039604; 0.9789473684210526; 0.6; 1.0; 0.7499999999999999; (1.0,0.042105263157894736,0.9578947368421052); [[6,4],[0,91]]; [0,1,3,5]
ecoli-0-4-6_vs_5.dat; CORRELATION COEF; 4; 203; 80.0; 0.9603960396039604; 0.9789473684210526; 0.6; 1.0; 0.7499999999999999; (1.0,0.042105263157894736,0.9578947368421052); [[6,4],[0,91]]; [1,3,4,5]
yeast-0-2-5-7-9_vs_3-6-8.dat; NO SELECTION; 8; 1004; 100; 0.9760956175298805; 0.9477498093058734; 0.84; 0.9130434782608695; 0.8749999999999999; (0.9130434782608695,0.017543859649122806,0.9824561403508771); [[42,8],[4,448]]; ['all']
yeast-0-2-5-7-9_vs_3-6-8.dat; ANOVA; 1; 1004; 20.0; 0.9422310756972112; 0.8480671043034281; 0.66; 0.7333333333333333; 0.6947368421052631; (0.7333333333333333,0.037199124726477024,0.962800875273523); [[33,17],[12,440]]; [0]
yeast-0-2-5-7-9_vs_3-6-8.dat; RELIEF; 1; 1004; 20.0; 0.9422310756972112; 0.8480671043034281; 0.66; 0.7333333333333333; 0.6947368421052631; (0.7333333333333333,0.037199124726477024,0.962800875273523); [[33,17],[12,440]]; [0]
yeast-0-2-5-7-9_vs_3-6-8.dat; INFORATION GAIN; 1; 1004; 20.0; 0.9422310756972112; 0.8480671043034281; 0.66; 0.7333333333333333; 0.6947368421052631; (0.7333333333333333,0.037199124726477024,0.962800875273523); [[33,17],[12,440]]; [0]
yeast-0-2-5-7-9_vs_3-6-8.dat; CHI SQUARE; 1; 1004; 20.0; 0.9083665338645418; 0.8713037634408602; 0.1; 0.8333333333333334; 0.17857142857142858; (0.8333333333333334,0.0907258064516129,0.9092741935483871); [[5,45],[1,451]]; [5]
yeast-0-2-5-7-9_vs_3-6-8.dat; CORRELATION COEF; 1; 1004; 20.0; 0.9322709163346613; 0.8261904761904761; 0.56; 0.7; 0.6222222222222222; (0.7,0.047619047619047616,0.9523809523809523); [[28,22],[12,440]]; [1]
yeast-0-2-5-7-9_vs_3-6-8.dat; ANOVA; 3; 1004; 40.0; 0.9601593625498008; 0.8842307692307692; 0.82; 0.7884615384615384; 0.803921568627451; (0.7884615384615384,0.02,0.98); [[41,9],[11,441]]; [0,1,5]
yeast-0-2-5-7-9_vs_3-6-8.dat; RELIEF; 3; 1004; 40.0; 0.9561752988047809; 0.8938070662961493; 0.72; 0.8181818181818182; 0.7659574468085107; (0.8181818181818182,0.03056768558951965,0.9694323144104804); [[36,14],[8,444]]; [0,1,3]
yeast-0-2-5-7-9_vs_3-6-8.dat; INFORATION GAIN; 3; 1004; 40.0; 0.9601593625498008; 0.8842307692307692; 0.82; 0.7884615384615384; 0.803921568627451; (0.7884615384615384,0.02,0.98); [[41,9],[11,441]]; [0,1,5]
yeast-0-2-5-7-9_vs_3-6-8.dat; CHI SQUARE; 3; 1004; 40.0; 0.9601593625498008; 0.8842307692307692; 0.82; 0.7884615384615384; 0.803921568627451; (0.7884615384615384,0.02,0.98); [[41,9],[11,441]]; [0,1,5]
yeast-0-2-5-7-9_vs_3-6-8.dat; CORRELATION COEF; 3; 1004; 40.0; 0.9422310756972112; 0.8845706532273696; 0.54; 0.8181818181818182; 0.6506024096385542; (0.8181818181818182,0.04904051172707889,0.9509594882729211); [[27,23],[6,446]]; [1,2,6]
yeast-0-2-5-7-9_vs_3-6-8.dat; ANOVA; 4; 1004; 60.0; 0.9621513944223108; 0.8919829572627278; 0.82; 0.803921568627451; 0.8118811881188118; (0.803921568627451,0.019955654101995565,0.9800443458980045); [[41,9],[10,442]]; [0,1,2,5]
yeast-0-2-5-7-9_vs_3-6-8.dat; RELIEF; 4; 1004; 60.0; 0.9621513944223108; 0.9160713380959619; 0.74; 0.8604651162790697; 0.7956989247311828; (0.8604651162790697,0.02832244008714597,0.971677559912854); [[37,13],[6,446]]; [0,1,2,3]
yeast-0-2-5-7-9_vs_3-6-8.dat; INFORATION GAIN; 4; 1004; 60.0; 0.9621513944223108; 0.9160713380959619; 0.74; 0.8604651162790697; 0.7956989247311828; (0.8604651162790697,0.02832244008714597,0.971677559912854); [[37,13],[6,446]]; [0,1,2,3]
yeast-0-2-5-7-9_vs_3-6-8.dat; CHI SQUARE; 4; 1004; 60.0; 0.9621513944223108; 0.8919829572627278; 0.82; 0.803921568627451; 0.8118811881188118; (0.803921568627451,0.019955654101995565,0.9800443458980045); [[41,9],[10,442]]; [0,1,2,5]
yeast-0-2-5-7-9_vs_3-6-8.dat; CORRELATION COEF; 4; 1004; 60.0; 0.9282868525896414; 0.8306515957446808; 0.46; 0.71875; 0.5609756097560976; (0.71875,0.0574468085106383,0.9425531914893617); [[23,27],[9,443]]; [1,2,6,7]
yeast-0-2-5-7-9_vs_3-6-8.dat; ANOVA; 6; 1004; 80.0; 0.9721115537848606; 0.9286894273127753; 0.84; 0.875; 0.8571428571428572; (0.875,0.01762114537444934,0.9823788546255506); [[42,8],[6,446]]; [0,1,2,3,5,6]
yeast-0-2-5-7-9_vs_3-6-8.dat; RELIEF; 6; 1004; 80.0; 0.9681274900398407; 0.948430735930736; 0.74; 0.925; 0.8222222222222222; (0.925,0.02813852813852814,0.9718614718614719); [[37,13],[3,449]]; [0,1,2,3,6,7]
yeast-0-2-5-7-9_vs_3-6-8.dat; INFORATION GAIN; 6; 1004; 80.0; 0.9621513944223108; 0.9238400084651606; 0.72; 0.8780487804878049; 0.7912087912087912; (0.8780487804878049,0.03036876355748373,0.9696312364425163); [[36,14],[5,447]]; [0,1,2,3,4,7]
yeast-0-2-5-7-9_vs_3-6-8.dat; CHI SQUARE; 6; 1004; 80.0; 0.9741035856573705; 0.938017301847089; 0.84; 0.8936170212765957; 0.8659793814432989; (0.8936170212765957,0.017582417582417582,0.9824175824175824); [[42,8],[5,447]]; [0,1,2,3,4,5]
yeast-0-2-5-7-9_vs_3-6-8.dat; CORRELATION COEF; 6; 1004; 80.0; 0.9382470119521913; 0.8863089596850624; 0.48; 0.8275862068965517; 0.6075949367088608; (0.8275862068965517,0.05496828752642706,0.945031712473573); [[24,26],[5,447]]; [1,2,3,4,6,7]
ecoli-0-3-4_vs_5.dat; NO SELECTION; 7; 200; 100; 0.96; 0.9211956521739131; 0.7; 0.875; 0.7777777777777777; (0.875,0.03260869565217391,0.967391304347826); [[7,3],[1,89]]; ['all']
ecoli-0-3-4_vs_5.dat; ANOVA; 1; 200; 20.0; 0.94; 0.8900709219858156; 0.5; 0.8333333333333334; 0.625; (0.8333333333333334,0.05319148936170213,0.9468085106382979); [[5,5],[1,89]]; [1]
ecoli-0-3-4_vs_5.dat; RELIEF; 1; 200; 20.0; 0.94; 0.8900709219858156; 0.5; 0.8333333333333334; 0.625; (0.8333333333333334,0.05319148936170213,0.9468085106382979); [[5,5],[1,89]]; [1]
ecoli-0-3-4_vs_5.dat; INFORATION GAIN; 1; 200; 20.0; 0.94; 0.8900709219858156; 0.5; 0.8333333333333334; 0.625; (0.8333333333333334,0.05319148936170213,0.9468085106382979); [[5,5],[1,89]]; [1]
ecoli-0-3-4_vs_5.dat; CHI SQUARE; 1; 200; 20.0; 0.94; 0.8900709219858156; 0.5; 0.8333333333333334; 0.625; (0.8333333333333334,0.05319148936170213,0.9468085106382979); [[5,5],[1,89]]; [1]
ecoli-0-3-4_vs_5.dat; CORRELATION COEF; 1; 200; 20.0; 0.9; 0.45; 0.0; 0.0; 0.0; (0.0,0.1,0.9); [[0,10],[0,90]]; [6]
ecoli-0-3-4_vs_5.dat; ANOVA; 2; 200; 40.0; 0.97; 0.9838709677419355; 0.7; 1.0; 0.8235294117647058; (1.0,0.03225806451612903,0.967741935483871); [[7,3],[0,90]]; [1,4]
ecoli-0-3-4_vs_5.dat; RELIEF; 2; 200; 40.0; 0.93; 0.868421052631579; 0.4; 0.8; 0.5333333333333333; (0.8,0.06315789473684211,0.9368421052631579); [[4,6],[1,89]]; [0,1]
ecoli-0-3-4_vs_5.dat; INFORATION GAIN; 2; 200; 40.0; 0.97; 0.9838709677419355; 0.7; 1.0; 0.8235294117647058; (1.0,0.03225806451612903,0.967741935483871); [[7,3],[0,90]]; [1,4]
ecoli-0-3-4_vs_5.dat; CHI SQUARE; 2; 200; 40.0; 0.97; 0.9838709677419355; 0.7; 1.0; 0.8235294117647058; (1.0,0.03225806451612903,0.967741935483871); [[7,3],[0,90]]; [1,4]
ecoli-0-3-4_vs_5.dat; CORRELATION COEF; 2; 200; 40.0; 0.9; 0.45; 0.0; 0.0; 0.0; (0.0,0.1,0.9); [[0,10],[0,90]]; [3,6]
ecoli-0-3-4_vs_5.dat; ANOVA; 4; 200; 60.0; 0.97; 0.9334554334554335; 0.8; 0.8888888888888888; 0.8421052631578948; (0.8888888888888888,0.02197802197802198,0.978021978021978); [[8,2],[1,89]]; [0,1,4,6]
ecoli-0-3-4_vs_5.dat; RELIEF; 4; 200; 60.0; 0.97; 0.9334554334554335; 0.8; 0.8888888888888888; 0.8421052631578948; (0.8888888888888888,0.02197802197802198,0.978021978021978); [[8,2],[1,89]]; [0,1,4,6]
ecoli-0-3-4_vs_5.dat; INFORATION GAIN; 4; 200; 60.0; 0.97; 0.9838709677419355; 0.7; 1.0; 0.8235294117647058; (1.0,0.03225806451612903,0.967741935483871); [[7,3],[0,90]]; [0,1,4,5]
ecoli-0-3-4_vs_5.dat; CHI SQUARE; 4; 200; 60.0; 0.97; 0.9334554334554335; 0.8; 0.8888888888888888; 0.8421052631578948; (0.8888888888888888,0.02197802197802198,0.978021978021978); [[8,2],[1,89]]; [0,1,4,6]
ecoli-0-3-4_vs_5.dat; CORRELATION COEF; 4; 200; 60.0; 0.92; 0.9591836734693877; 0.2; 1.0; 0.33333333333333337; (1.0,0.08163265306122448,0.9183673469387755); [[2,8],[0,90]]; [1,3,5,6]
ecoli-0-3-4_vs_5.dat; ANOVA; 5; 200; 80.0; 0.97; 0.9334554334554335; 0.8; 0.8888888888888888; 0.8421052631578948; (0.8888888888888888,0.02197802197802198,0.978021978021978); [[8,2],[1,89]]; [0,1,2,4,6]
ecoli-0-3-4_vs_5.dat; RELIEF; 5; 200; 80.0; 0.96; 0.9211956521739131; 0.7; 0.875; 0.7777777777777777; (0.875,0.03260869565217391,0.967391304347826); [[7,3],[1,89]]; [0,1,4,5,6]
ecoli-0-3-4_vs_5.dat; INFORATION GAIN; 5; 200; 80.0; 0.96; 0.9211956521739131; 0.7; 0.875; 0.7777777777777777; (0.875,0.03260869565217391,0.967391304347826); [[7,3],[1,89]]; [0,1,4,5,6]
ecoli-0-3-4_vs_5.dat; CHI SQUARE; 5; 200; 80.0; 0.96; 0.9211956521739131; 0.7; 0.875; 0.7777777777777777; (0.875,0.03260869565217391,0.967391304347826); [[7,3],[1,89]]; [0,1,4,5,6]
ecoli-0-3-4_vs_5.dat; CORRELATION COEF; 5; 200; 80.0; 0.95; 0.9070660522273426; 0.6; 0.8571428571428571; 0.7058823529411764; (0.8571428571428571,0.043010752688172046,0.956989247311828); [[6,4],[1,89]]; [1,3,4,5,6]
ecoli-0-1_vs_2-3-5.dat; NO SELECTION; 7; 244; 100; 0.9590163934426229; 0.9782608695652174; 0.5833333333333334; 1.0; 0.7368421052631579; (1.0,0.043478260869565216,0.9565217391304348); [[7,5],[0,110]]; ['all']
ecoli-0-1_vs_2-3-5.dat; ANOVA; 1; 244; 20.0; 0.9262295081967213; 0.8658119658119658; 0.3333333333333333; 0.8; 0.47058823529411764; (0.8,0.06837606837606838,0.9316239316239316); [[4,8],[1,109]]; [1]
ecoli-0-1_vs_2-3-5.dat; RELIEF; 1; 244; 20.0; 0.9016393442622951; 0.7076271186440678; 0.16666666666666666; 0.5; 0.25; (0.5,0.0847457627118644,0.9152542372881356); [[2,10],[2,108]]; [0]
ecoli-0-1_vs_2-3-5.dat; INFORATION GAIN; 1; 244; 20.0; 0.9508196721311475; 0.9155701754385965; 0.5833333333333334; 0.875; 0.7000000000000001; (0.875,0.043859649122807015,0.956140350877193); [[7,5],[1,109]]; [4]
ecoli-0-1_vs_2-3-5.dat; CHI SQUARE; 1; 244; 20.0; 0.9016393442622951; 0.7076271186440678; 0.16666666666666666; 0.5; 0.25; (0.5,0.0847457627118644,0.9152542372881356); [[2,10],[2,108]]; [0]
ecoli-0-1_vs_2-3-5.dat; CORRELATION COEF; 1; 244; 20.0; 0.9016393442622951; 0.45081967213114754; 0.0; 0.0; 0.0; (0.0,0.09836065573770492,0.9016393442622951); [[0,12],[0,110]]; [6]
ecoli-0-1_vs_2-3-5.dat; ANOVA; 2; 244; 40.0; 0.9508196721311475; 0.9155701754385965; 0.5833333333333334; 0.875; 0.7000000000000001; (0.875,0.043859649122807015,0.956140350877193); [[7,5],[1,109]]; [0,1]
ecoli-0-1_vs_2-3-5.dat; RELIEF; 2; 244; 40.0; 0.9508196721311475; 0.9155701754385965; 0.5833333333333334; 0.875; 0.7000000000000001; (0.875,0.043859649122807015,0.956140350877193); [[7,5],[1,109]]; [0,1]
ecoli-0-1_vs_2-3-5.dat; INFORATION GAIN; 2; 244; 40.0; 0.9426229508196722; 0.9024844720496894; 0.5; 0.8571428571428571; 0.631578947368421; (0.8571428571428571,0.05217391304347826,0.9478260869565217); [[6,6],[1,109]]; [0,4]
ecoli-0-1_vs_2-3-5.dat; CHI SQUARE; 2; 244; 40.0; 0.9508196721311475; 0.9155701754385965; 0.5833333333333334; 0.875; 0.7000000000000001; (0.875,0.043859649122807015,0.956140350877193); [[7,5],[1,109]]; [0,1]
ecoli-0-1_vs_2-3-5.dat; CORRELATION COEF; 2; 244; 40.0; 0.9016393442622951; 0.45081967213114754; 0.0; 0.0; 0.0; (0.0,0.09836065573770492,0.9016393442622951); [[0,12],[0,110]]; [3,6]
ecoli-0-1_vs_2-3-5.dat; ANOVA; 4; 244; 60.0; 0.9590163934426229; 0.9782608695652174; 0.5833333333333334; 1.0; 0.7368421052631579; (1.0,0.043478260869565216,0.9565217391304348); [[7,5],[0,110]]; [0,1,2,4]
ecoli-0-1_vs_2-3-5.dat; RELIEF; 4; 244; 60.0; 0.9590163934426229; 0.9782608695652174; 0.5833333333333334; 1.0; 0.7368421052631579; (1.0,0.043478260869565216,0.9565217391304348); [[7,5],[0,110]]; [0,1,4,5]
ecoli-0-1_vs_2-3-5.dat; INFORATION GAIN; 4; 244; 60.0; 0.9590163934426229; 0.9782608695652174; 0.5833333333333334; 1.0; 0.7368421052631579; (1.0,0.043478260869565216,0.9565217391304348); [[7,5],[0,110]]; [0,1,4,5]
ecoli-0-1_vs_2-3-5.dat; CHI SQUARE; 4; 244; 60.0; 0.9672131147540983; 0.9824561403508771; 0.6666666666666666; 1.0; 0.8; (1.0,0.03508771929824561,0.9649122807017544); [[8,4],[0,110]]; [0,1,4,6]
ecoli-0-1_vs_2-3-5.dat; CORRELATION COEF; 4; 244; 60.0; 0.9508196721311475; 0.9741379310344828; 0.5; 1.0; 0.6666666666666666; (1.0,0.05172413793103448,0.9482758620689655); [[6,6],[0,110]]; [1,3,4,6]
ecoli-0-1_vs_2-3-5.dat; ANOVA; 5; 244; 80.0; 0.9672131147540983; 0.9824561403508771; 0.6666666666666666; 1.0; 0.8; (1.0,0.03508771929824561,0.9649122807017544); [[8,4],[0,110]]; [0,1,2,4,6]
ecoli-0-1_vs_2-3-5.dat; RELIEF; 5; 244; 80.0; 0.9590163934426229; 0.9782608695652174; 0.5833333333333334; 1.0; 0.7368421052631579; (1.0,0.043478260869565216,0.9565217391304348); [[7,5],[0,110]]; [0,1,4,5,6]
ecoli-0-1_vs_2-3-5.dat; INFORATION GAIN; 5; 244; 80.0; 0.9590163934426229; 0.9782608695652174; 0.5833333333333334; 1.0; 0.7368421052631579; (1.0,0.043478260869565216,0.9565217391304348); [[7,5],[0,110]]; [0,1,4,5,6]
ecoli-0-1_vs_2-3-5.dat; CHI SQUARE; 5; 244; 80.0; 0.9672131147540983; 0.9824561403508771; 0.6666666666666666; 1.0; 0.8; (1.0,0.03508771929824561,0.9649122807017544); [[8,4],[0,110]]; [0,1,2,4,6]
ecoli-0-1_vs_2-3-5.dat; CORRELATION COEF; 5; 244; 80.0; 0.9426229508196722; 0.9700854700854701; 0.4166666666666667; 1.0; 0.5882352941176471; (1.0,0.05982905982905983,0.9401709401709402); [[5,7],[0,110]]; [1,3,4,5,6]
glass-0-1-5_vs_2.dat; NO SELECTION; 9; 172; 100; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; ['all']
glass-0-1-5_vs_2.dat; ANOVA; 1; 172; 20.0; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [2]
glass-0-1-5_vs_2.dat; RELIEF; 1; 172; 20.0; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [6]
glass-0-1-5_vs_2.dat; INFORATION GAIN; 1; 172; 20.0; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [2]
glass-0-1-5_vs_2.dat; CHI SQUARE; 1; 172; 20.0; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [2]
glass-0-1-5_vs_2.dat; CORRELATION COEF; 1; 172; 20.0; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [6]
glass-0-1-5_vs_2.dat; ANOVA; 3; 172; 40.0; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [2,3,4]
glass-0-1-5_vs_2.dat; RELIEF; 3; 172; 40.0; 0.9069767441860465; 0.9529411764705882; 0.1111111111111111; 1.0; 0.19999999999999998; (1.0,0.09411764705882353,0.9058823529411765); [[1,8],[0,77]]; [1,2,6]
glass-0-1-5_vs_2.dat; INFORATION GAIN; 3; 172; 40.0; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [2,6,7]
glass-0-1-5_vs_2.dat; CHI SQUARE; 3; 172; 40.0; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [2,5,7]
glass-0-1-5_vs_2.dat; CORRELATION COEF; 3; 172; 40.0; 0.9069767441860465; 0.9529411764705882; 0.1111111111111111; 1.0; 0.19999999999999998; (1.0,0.09411764705882353,0.9058823529411765); [[1,8],[0,77]]; [4,5,6]
glass-0-1-5_vs_2.dat; ANOVA; 5; 172; 60.0; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [1,2,3,4,5]
glass-0-1-5_vs_2.dat; RELIEF; 5; 172; 60.0; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [1,2,3,4,6]
glass-0-1-5_vs_2.dat; INFORATION GAIN; 5; 172; 60.0; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [0,2,4,6,8]
glass-0-1-5_vs_2.dat; CHI SQUARE; 5; 172; 60.0; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [2,3,5,7,8]
glass-0-1-5_vs_2.dat; CORRELATION COEF; 5; 172; 60.0; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [2,3,4,5,6]
glass-0-1-5_vs_2.dat; ANOVA; 7; 172; 80.0; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [0,1,2,3,4,5,6]
glass-0-1-5_vs_2.dat; RELIEF; 7; 172; 80.0; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [1,2,3,4,5,6,8]
glass-0-1-5_vs_2.dat; INFORATION GAIN; 7; 172; 80.0; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [0,2,3,4,5,6,7]
glass-0-1-5_vs_2.dat; CHI SQUARE; 7; 172; 80.0; 0.8953488372093024; 0.4476744186046512; 0.0; 0.0; 0.0; (0.0,0.10465116279069768,0.8953488372093024); [[0,9],[0,77]]; [0,2,3,4,5,7,8]
